core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,wdepth,UK37,include,reference_name,reference_link,notes
GeoB10740-3,MC,0,2,40.392,18.583,128,0.576,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10741-3,MC,0,2,40.233,18.666,287,0.556,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10742-3,MC,0,2,39.716,18.776,599,0.642,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10743-3,MC,0,2,39.825,18.642,124,0.581,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10744-3,MC,0,2,39.85,18.6,117,0.571,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10746-3,MC,0,2,39.908,16.758,157,0.630,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10747-3,MC,0,2,39.725,16.975,246,0.646,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10748-3,MC,0,2,39.666,17.05,288,0.632,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
GeoB10749-3,MC,0,2,39.6,17.183,279,0.648,1,Leider2010,http://dx.doi.org/10.1016/j.epsl.2010.09.042,
ODP 846,drill,-999,-999,-3.095,-90.818,3296,0.803,1,Liu2004  Kienast2012,http://dx.doi.org/10.1038/nature02338  http://dx.doi.org/10.1029/2011pa002254,
GeoB9501-4,MC,0,1,16.84,-16.733,330,0.800,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9506-3,MC,0,1,15.608,-18.35,2964,0.836,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9508-4,MC,0,1,15.5,-17.947,2385,0.839,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9510-4,MC,0,1,15.424,-17.645,1558,0.826,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9512-3,MC,0,1,15.337,-17.367,788,0.829,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9520-4,MC,0,1,13.83,-17.591,1102,0.806,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9521-3,MC,0,1,13.848,-17.491,522,0.823,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9525-5,MC,0,1,12.64,-17.879,2648,0.856,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9528-1,MC,0,1,9.166,-17.664,3062,0.932,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9529-1,MC,0,1,9.353,-17.369,1234,0.935,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9534-4,MC,0,1,8.901,-14.936,493,0.922,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
GeoB9535-5,MC,0,1,8.876,-14.961,666,0.928,1,Lopes2010,http://dx.doi.org/10.1016/j.epsl.2010.10.030,backcalculated using Muller calibration
SO139-74KL,PC,-999,-999,-6.543,103.833,1690,0.975,1,Luckge2009  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2008pa001627,backcalculated from sst=28.2; uk37 is average from past 1000 years
MD95-2015,JPC,0,1,58.76,-25.958,2630,0.414,1,Marchal2002  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1016/s0277-3791(01)00105-6,backcalculated from sst=11.2
MD01-2443,JPC,1,2,37.881,-10.176,2925,0.621,1,Martrat2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1126/science.1139994,backcalculated from sst=17.49
ODP 977,drill,2,3,36.032,-1.955,1984,0.644,1,Martrat2007  Leduc2011,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1126/science.1139994,backcalculated from sst=18.17
LV29-114-3,GC,0,0,49.38,152.88,1762,0.272,1,Max2012,http://dx.doi.org/10.1029/2012pa002292,
SO201-2-12,PC,0,0,53.99,0.259,162.37,0.259,1,Max2012,http://dx.doi.org/10.1029/2012pa002292,
SO201-2-77,PC,0,0,56.33,170.7,2130,0.270,1,Max2012,http://dx.doi.org/10.1029/2012pa002292,
GeoB10033-3,GC,0,1,-1.563,99.952,1756,0.987,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
GeoB10042-2,GC,0,1,-7.113,104.643,2457,0.983,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
GeoB10065-9,GC,0,1,-9.224,118.893,1284,0.980,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
GeoB10068-2,GC,0,1,-9.596,121.152,2010,0.986,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_003,GC,0,1,-4.698,101.957,1707,0.972,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_009,GC,0,1,-4.16,101.637,1128,0.976,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_031,GC,0,1,-1.297,99.72,1734,0.946,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_041,GC,0,1,0.341,98.127,674,0.991,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_048,GC,0,1,0.954,98.134,457,0.986,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_060,GC,0,1,1.45,98.045,551,0.990,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_080,GC,0,1,2.951,96.5,1088,0.959,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_089,GC,0,1,2.783,96.416,916,0.972,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_097,GC,0,1,2.563,96.757,1136,0.991,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
SO189/2_114,GC,0,1,3.492,95.331,1535,0.978,1,Mohtadi2011,http://dx.doi.org/10.1029/2011PA002132,
ODP 1017E,drill,0,3,34.535,-121.107,955,0.586,1,Ostertag-Henning2000  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.2973/odp.proc.sr.167.223.2000,
MD97-2120,JPC,-999,-999,-45.534,174.931,1210,0.386,1,Pahnke2006  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2005pa001191,backcalculated from sst=10.2
KNR-176-JPC32,PC,-999,-999,4.847,-77.963,2200,0.950,1,Pahnke2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2007pa001468,backcalculated from sst=26.8
MD95-2040,JPC,0,1,40.58,-9.86,2465,0.662,1,Pailler2002,http://dx.doi.org/10.1016/s0031-0182(01)00444-8,
MD95-2042,JPC,0,1,37.799,-10.166,3146,0.664,1,Pailler2002  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1016/s0031-0182(01)00444-8,
GIK17940-2,GC,0,1,20.117,117.383,1727,0.928,1,Pelejero1999  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/1998pa900015,backcalculated from sst=26.8
MANOP-14GC,GC,0,3,0.953,-138.955,4287,0.957,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-01MC3,MC,0,3,-50.65,-79.955,3964,0.370,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-04MC5,MC,0,3,-47,-76.617,3354,0.410,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-06MC2,MC,0,3,-46.883,-76.6,3298,0.402,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-08MC2,MC,0,3,-46.35,-76.667,3014,0.420,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-10MC2,MC,0,3,-46.317,-76.538,2879,0.430,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-12MC2,MC,0,3,-43.417,-76.25,3523,0.467,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-14MC4,MC,0,3,-43.537,-76.483,3471,0.453,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-20MC7,MC,0,3,-39.967,-74.467,1055,0.479,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-22MC3,MC,0,3,-40.008,-74.117,430,0.487,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-25MC2,MC,0,3,-39.888,-75.887,4087,0.489,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-27MC2,MC,0,3,-40.479,-75.915,3850,0.470,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-31MC1,MC,0,3,-37.674,-75.431,3946,0.495,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-34MC1,MC,0,3,-36.533,-73.447,133,0.479,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-39MC3,MC,0,3,-36.167,-73.571,510,0.507,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-42MC1,MC,0,3,-36.167,-73.682,1028,0.481,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-44MC2,MC,0,3,-35.758,-73.013,172,0.488,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-46MC1,MC,0,3,-33.277,-73.533,3852,0.533,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-48MC3,MC,0,3,-32.591,-73.652,3920,0.564,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-50MC1,MC,0,3,-23.606,-73.608,3396,0.640,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-52MC1,MC,0,3,-23.193,-73.345,3418,0.633,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-54MC1,MC,0,3,-21.359,-81.436,1323,0.749,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-60MC1,MC,0,3,-20.878,-81.499,2480,0.707,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-62MC1,MC,0,3,-18.085,-79.04,2937,0.698,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-64MC1,MC,0,3,-17.035,-78.109,2930,0.701,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-66MC1,MC,0,3,-16.127,-77.098,2575,0.677,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-68MC1,MC,0,3,-16.007,-76.378,3228,0.685,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-70MC1,MC,0,3,-16.725,-76.013,4124,0.661,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-72MC1,MC,0,3,-16.506,-76.185,3782,0.696,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-74MC1,MC,0,3,-16.244,-76.244,3476,0.675,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-77MC1,MC,0,3,-16.134,-76.977,2588,0.677,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-80MC4,MC,0,3,-13.48,-76.892,448,0.699,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-82MC4,MC,0,3,-13.7,-76.71,264,0.736,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
RR9702A-83MC2,MC,0,3,-13.167,-77.257,1419,0.748,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-10GC,GC,0,3,-4.507,-102.015,3405,0.867,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-12GC,GC,0,3,-3.01,-95.07,3535,0.802,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-19PC,PC,0,3,7.912,-90.437,3448,0.911,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-21GC,GC,0,3,9.588,-94.603,3710,0.908,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-8PC,PC,0,3,0.037,-110.48,3791,0.868,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
VNTR01-9PC,PC,0,3,-3.002,-110.498,3860,0.876,1,Prahl2006,http://dx.doi.org/10.1016/j.gca.2005.08.023,
Y69-71P,PC,7.3,7.3,0.1,-86.483,2740,0.857,1,Prahl2006  Kienast2012,http://dx.doi.org/10.1016/j.gca.2005.08.023  http://dx.doi.org/10.1029/2011pa002254,
EW0408 MC03,MC,0,1,54.832,-133.29,201,0.404,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC06,MC,0,1,54.959,-132.715,368,0.443,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC10,MC,0,1,55.627,-133.512,184,0.465,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC15,MC,0,1,55.552,-134.708,296,0.459,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC19,MC,0,1,56.752,-135.182,109,0.411,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC25,MC,0,1,56.956,-136.428,1623,0.511,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC29,MC,0,1,57.202,-135.4,106,0.414,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC32,MC,0,1,57.162,-135.357,141,0.417,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC36,MC,0,1,57.13,-135.469,133,0.393,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC39,MC,0,1,56.986,-135.479,216,0.435,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC43,MC,0,1,56.965,-135.268,90,0.431,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC46,MC,0,1,57.576,-136.063,114,0.417,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC49,MC,0,1,58.074,-136.414,191,0.431,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC56,MC,0,1,58.112,-134.923,607,0.461,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC65,MC,0,1,57.872,-137.105,427,0.496,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC73,MC,0,1,59.64,-139.609,204,0.505,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC81,MC,0,1,59.943,-143.728,166,0.443,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
EW0408 MC84,MC,0,1,59.555,-144.153,682,0.471,1,Prahl2010,http://dx.doi.org/10.1016/j.gca.2009.09.027,
LCD01-3,MC,0,1,62,-15.999,2255,0.400,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD03-3,MC,0,1,63.366,-16.628,240,0.410,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD05-3,MC,0,1,63.583,-22.144,188,0.360,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD06-3,MC,0,1,63.238,-22.561,315,0.360,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD07-3,MC,0,1,61.499,-24.172,1628,0.390,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD08-3,MC,0,1,64.293,-24.147,260,0.390,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD10-3,MC,0,1,66.677,-24.18,241,0.290,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD11-3,MC,0,1,66.633,-20.833,367,0.310,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD13-3,MC,0,1,67.502,-15.069,884,0.260,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
LCD14-3,MC,0,1,66.303,-13.973,262,0.280,1,Rodrigo-Gamiz2015,http://dx.doi.org/10.5194/bg-12-6573-2015,
D13882,PC,10,11,38.634,-9.454,88,0.530,1,Rodrigues2009  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2008gc002367,
MD03-2699,JPC,0,1,39.04,-10.66,1865,0.600,1,Rodrigues2010,http://dx.doi.org/10.1016/j.quascirev.2010.04.004,
GeoB7926-2,GC,3,4,20.217,-18.45,2500,0.729,1,Romero2008  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2008pa001601,backcalculated from sst=20.3
M 23001-1,GC,0,1,67.7,3.7,1265,0.444,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23003-1,GC,0,1,67.9,2.9,1454,0.446,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23024-2,GC,0,1,67.7,5.8,1440,0.415,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23254-1,GC,0,1,73.063,9.723,2227,0.492,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23257-3,GC,0,1,74.88,11.138,2482,0.468,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23258-3,GC,0,1,74.997,13.958,1773,0.465,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23259-3,GC,0,1,72.035,9.265,2513,0.440,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23260-1,GC,0,1,72.137,11.452,2089,0.448,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23261-1,PC,0,1,72.182,13.102,1628,0.685,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23262-2,GC,0,1,72.225,14.427,1130,0.492,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23262-3,GC,0,1,72.227,14.418,1131,0.426,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23266-1,GC,0,1,71.992,7.488,2768,0.442,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23269-2,GC,0,1,71.438,0.663,2872,0.469,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23270-2,GC,0,1,73.167,-0.812,2755,0.466,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23279-1,GC,0,1,72.06,-0.222,3099,0.440,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23289-2,GC,0,1,72.377,1.8,3309,0.406,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23291-1,GC,0,1,72.393,1.513,3177,0.425,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23293-2,GC,0,1,72.63,-6.592,2574,0.521,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23294-3,GC,0,1,72.367,-10.595,2224,0.480,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23295-4,GC,0,1,71.165,-5.872,1553,0.479,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23298-2,GC,0,1,68.325,1.485,2755,0.343,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23300-2,GC,0,1,67.66,5.808,1434,0.424,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23301-2,GC,0,1,67.007,7.758,981,0.528,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23303-1,GC,0,1,67.657,5.792,1427,0.423,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23304-1,GC,0,1,67.782,6.005,1303,0.510,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23312-2,GC,0,1,66.935,7.738,974,0.463,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23321-1,GC,0,1,67.775,6,1294,0.482,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23321-4,GC,0,1,67.777,6.005,1288,0.451,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23331-2,GC,0,1,66.873,7.83,842,0.410,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23343-4,GC,0,1,72.203,-12.983,2408,0.387,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23344-4,GC,0,1,71.733,-15.58,1094,0.364,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23345-2,GC,0,1,71.67,-14.312,1387,0.482,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23346-3,GC,0,1,71.262,-14.07,1209,0.387,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23347-4,GC,0,1,70.442,-16.077,1235,0.538,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23348-2,GC,0,1,70.412,-18.948,740,0.436,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23351-4,GC,0,1,70.362,-18.352,1679,0.437,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23352-2,GC,0,1,70.008,-12.425,1822,0.255,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23353-2,GC,0,1,70.568,-12.728,1401,0.350,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23477-1,GC,0,1,70.955,-5.557,1713,0.389,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23478-2,GC,0,1,71.633,-8.45,1949,0.383,0,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23480-2,GC,0,1,69.378,-10.778,1766,0.324,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23482-2,GC,0,1,67.89,-18.763,898,0.327,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23483-2,GC,0,1,67.86,-18.615,818,0.370,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23486-3,GC,0,1,67.915,-18.118,825,0.336,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23487-1,GC,0,1,67.338,-14.197,1036,0.353,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M 23489-2,GC,0,1,67.505,-12.502,1774,0.280,1,Rosell-Mele1998,http://dx.doi.org/10.1029/98pa02355,
M35003-4,GC,3,4,12.083,-61.25,1299,0.980,1,Ruhlemann1999  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1038/990069,
CH-07-98-GGC19,PC,-999,-999,36.867,-74.567,1049,0.535,1,Sachs2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2006gl028495,backcalculated from sst=14.6
OCE-326-GGC26,PC,-999,-999,43.483,-54.867,3975,0.321,1,Sachs2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2006gl028495,backcalculated from sst=8.3
OCE-326-GGC30,PC,-999,-999,43.882,-62.8,250,0.311,1,Sachs2007  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1029/2006gl028495,backcalculated from sst=8.0
ST.19,PC,-999,-999,31.095,138.665,3336,0.845,1,Sawada1998  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1038/33391,backcalculated from sst=23.7
GeoB6518-1,GC,3,4,-5.588,11.222,962,0.880,1,Schefu§2005  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1038/nature03945,
SO90-93KL,PC,0,1,23.583,64.217,1802,0.942,1,Schulz2002  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1006/qres.2001.2291,backcalculated from sst=27.2
PC2,PC,-999,-999,50.395,148.323,1258,0.311,1,Seki2004  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1016/j.orggeochem.2003.10.011,backcalculated from sst=8
CF7-BC33,BC,0,1,-44.333,-72.969,510,0.440,1,Sepœlveda2009,http://dx.doi.org/10.1016/j.yqres.2009.06.010,backcalculated from SST=11.8
M44-KL71,PC,1,2,40.842,27.763,566,0.600,1,Sperling2003  Leduc2010,http://dx.doi.org/10.1016/j.quascirev.2010.01.004  http://dx.doi.org/10.1016/S0031-0182(02)00596-5,
10694,BC or GC,0,5,35,123,68,0.621,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
12694,BC or GC,0,5,33.6,123.6,75,0.688,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
A5,BC or GC,0,5,32,125.5,62,0.739,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
B2,BC or GC,0,5,32.5,124,39,0.706,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
B3,BC or GC,0,5,32.5,124.5,42,0.747,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
B4,BC or GC,0,5,32.5,125,59,0.746,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
B5,BC or GC,0,5,32.5,125.5,73,0.730,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
C2,BC or GC,0,5,33,124.5,63,0.703,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
E2,BC or GC,0,5,34,122.5,40,0.570,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
E3,BC or GC,0,5,34,123.5,68,0.673,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
E4,BC or GC,0,5,34,124.5,81,0.649,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
F2,BC or GC,0,5,34.5,122,49,0.616,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
F3,BC or GC,0,5,34.5,123,71,0.618,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
F4,BC or GC,0,5,34.5,124,83,0.619,1,Tao2012,http://dx.doi.org/10.1007/s00367-011-0251-1,
