sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,match_lat,match_lon,match_depth,SST,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,region_ID,regionName,pred_tex,tex_residuals
TEXAS_PSM_RR01351,HAB_B7,BC,0.0,2.0,-23.2176,-40.9606,700.0,0.6,0.32,0.08,0.07,0.02,0.48,0.03,0.1,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.3200000000000003,2.8299999999999996,2.8299999999999996,3.5000000000000004,0.25,0.32,include,-23.125,-40.875,700.0,24.87129,95.0,21.12569,23.24266,0.10758325,4.4202824,1.7458444,13.0,Eastern South America Offshore,0.61018336,-0.01018335819244387
TEXAS_PSM_RR01352,HAB_B8,BC,0.0,2.0,-23.2307,-40.9324,1000.0,0.636363636,0.32,0.08,0.08,0.02,0.46,0.04,0.09,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.3000000000000003,2.8000000000000003,2.8000000000000003,4.0,0.2647058823529411,0.32,include,-23.125,-40.875,1000.0,24.87129,95.0,21.12569,23.24266,0.10758325,4.4202824,1.7458444,13.0,Eastern South America Offshore,0.61018336,0.026180277807556163
TEXAS_PSM_RR01353,HAB_B9,BC,0.0,2.0,-23.2535,-40.8987,1300.0,0.652173913,0.31,0.08,0.09,0.02,0.45,0.04,0.1,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.2800000000000002,2.77,2.77,4.5,0.2794117647058823,0.31,include,-23.375,-40.875,1300.0,24.97051,65.0,22.772291,24.190529,0.06961096,1.1071647,0.34760025,13.0,Eastern South America Offshore,0.6202159,0.031958020208252
TEXAS_PSM_RR01354,HAB_B10,BC,0.0,2.0,-23.3104,-40.7925,1900.0,0.636363636,0.31,0.08,0.09,0.01,0.46,0.04,0.13,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.29,2.7900000000000005,2.7900000000000005,9.0,0.2647058823529411,0.31,include,-23.375,-40.875,1900.0,24.97051,65.0,22.772291,24.190529,0.06961096,1.1071647,0.34760025,13.0,Eastern South America Offshore,0.6202159,0.016147743208251963
TEXAS_PSM_RR01355,HAB_B11,BC,0.0,2.0,-23.4227,-40.599,2500.0,0.695652174,0.31,0.07,0.1,0.01,0.46,0.05,0.15,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.3400000000000003,2.8500000000000005,2.8500000000000005,10.0,0.2608695652173913,0.31,include,-23.375,-40.625,2500.0,25.151209,60.0,23.597591,24.640118,0.04261928,0.30386993,0.10390455,13.0,Eastern South America Offshore,0.6249745,0.07067768478796388
TEXAS_PSM_RR01356,HAB_B12,BC,0.0,2.0,-23.7554,-39.9995,3000.0,0.68,0.3,0.08,0.11,0.01,0.46,0.05,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.37,2.8800000000000003,2.8800000000000003,11.0,0.28169014084507044,0.3,include,-23.875,-39.875,3000.0,25.27469,70.0,23.937609,24.949015,0.006554623,0.054183263,0.012574573,13.0,Eastern South America Offshore,0.6282439,0.05175607681274419
TEXAS_PSM_RR01357,HAB_G03,grab,0.0,2.0,-22.0631,-40.167,75.0,0.590909091,0.28,0.09,0.08,0.02,0.5,0.03,0.12,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.43,2.96,2.96,4.0,0.26388888888888884,0.28,include,-22.125,-40.125,75.0,25.35091,95.0,20.73749,24.091995,0.1615457,1.9135414,0.76137686,13.0,Eastern South America Offshore,0.61917293,-0.028263839717468264
TEXAS_PSM_RR01358,HAB_G04,grab,0.0,2.0,-22.0443,-40.0793,100.0,0.6,0.29,0.1,0.09,0.03,0.47,0.03,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.37,2.8699999999999997,2.8699999999999997,3.0,0.3055555555555556,0.29,include,-22.125,-40.125,100.0,25.35091,95.0,20.73749,24.091995,0.1615457,1.9135414,0.76137686,13.0,Eastern South America Offshore,0.61917293,-0.019172930717468284
TEXAS_PSM_RR01359,HAB_G05,grab,0.0,2.0,-22.1033,-40.0521,150.0,0.608695652,0.29,0.09,0.08,0.03,0.48,0.03,0.12,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.38,2.8899999999999997,2.8899999999999997,2.666666666666667,0.28169014084507044,0.29,include,-22.125,-40.125,150.0,25.35091,95.0,20.73749,24.091995,0.1615457,1.9135414,0.76137686,13.0,Eastern South America Offshore,0.61917293,-0.010477278717468286
TEXAS_PSM_RR01360,HAB_G07,BC,0.0,2.0,-22.1258,-39.9018,700.0,0.590909091,0.33,0.09,0.08,0.02,0.46,0.03,0.11,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.27,2.7600000000000002,2.7600000000000002,4.0,0.2794117647058823,0.33,include,-22.125,-39.875,700.0,25.4661,95.0,22.22289,24.390934,0.056423288,1.4237163,0.4023207,13.0,Eastern South America Offshore,0.622337,-0.0314278926807251
TEXAS_PSM_RR01361,HAB_G08,BC,0.0,2.0,-22.1227,-39.8733,1000.0,0.652173913,0.33,0.08,0.09,0.02,0.44,0.04,0.11,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.24,2.72,2.72,4.5,0.28358208955223874,0.33,include,-22.125,-39.875,1000.0,25.4661,95.0,22.22289,24.390934,0.056423288,1.4237163,0.4023207,13.0,Eastern South America Offshore,0.622337,0.029836929319274952
TEXAS_PSM_RR01362,HAB_G09,BC,0.0,2.0,-22.1231,-39.8164,1300.0,0.636363636,0.34,0.08,0.08,0.02,0.45,0.04,0.1,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.2600000000000002,2.75,2.75,4.0,0.26865671641791045,0.34,include,-22.125,-39.875,1300.0,25.4661,95.0,22.22289,24.390934,0.056423288,1.4237163,0.4023207,13.0,Eastern South America Offshore,0.622337,0.014026652319274913
TEXAS_PSM_RR01363,HAB_G10,BC,0.0,2.0,-22.1232,-39.7408,1900.0,0.625,0.3,0.09,0.09,0.02,0.48,0.04,0.15,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.41,2.93,2.93,4.5,0.2777777777777778,0.3,include,-22.125,-39.625,1900.0,25.54471,200.0,18.228,22.689747,0.009535365,4.5689993,1.2104052,13.0,Eastern South America Offshore,0.60433114,0.020668864250183105
TEXAS_PSM_RR01364,HAB_G11,BC,0.0,2.0,-22.1727,-39.1391,2500.0,0.666666667,0.33,0.08,0.11,0.01,0.43,0.04,0.15,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.21,2.68,2.68,11.0,0.29850746268656714,0.33,include,-22.125,-39.125,2500.0,25.61239,200.0,18.59519,22.971891,0.0037419202,3.5747528,0.75848466,13.0,Eastern South America Offshore,0.60731745,0.059349219337646475
TEXAS_PSM_RR01365,HAB_G12,BC,0.0,2.0,-22.2063,-38.5986,3000.0,0.6,0.36,0.08,0.07,0.01,0.45,0.04,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.21,2.7,2.7,7.000000000000001,0.24615384615384614,0.36,include,-22.125,-38.625,3000.0,25.62631,200.0,18.79541,23.08063,0.003166141,3.4922829,0.6863019,13.0,Eastern South America Offshore,0.60846835,-0.008468353748321555
TEXAS_PSM_RR01366,HAB_H1,grab,0.0,2.0,-21.7234,-40.5316,25.0,0.636363636,0.3,0.08,0.08,0.02,0.48,0.04,0.11,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.38,2.9,2.9,4.0,0.2571428571428572,0.3,include,-21.625,-40.625,25.0,25.0228,30.0,24.26461,24.737333,0.07296796,0.09592534,0.038515594,13.0,Eastern South America Offshore,0.6260034,0.010360251409851085
TEXAS_PSM_RR01367,HAB_H2,grab,0.0,2.0,-21.7393,-40.2881,50.0,0.652173913,0.3,0.08,0.09,0.02,0.48,0.04,0.1,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.4,2.92,2.92,4.5,0.2676056338028169,0.3,include,-21.625,-40.375,50.0,25.22439,30.0,24.60979,25.017536,0.15633851,1.1049335,0.4804727,13.0,Eastern South America Offshore,0.6289692,0.023204720495117237
TEXAS_PSM_RR01368,HAB_H3,grab,0.0,2.0,-21.72,-40.1923,75.0,0.6,0.25,0.08,0.07,0.02,0.55,0.03,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.6000000000000005,3.18,3.18,3.5000000000000004,0.22666666666666666,0.25,include,-21.625,-40.125,75.0,25.3936,95.0,22.55551,24.032673,0.12348686,2.0472403,0.6227715,13.0,Eastern South America Offshore,0.61854506,-0.01854505538940432
TEXAS_PSM_RR01369,HAB_H4,grab,0.0,2.0,-21.7154,-40.1713,100.0,0.65,0.26,0.07,0.08,0.02,0.54,0.03,0.13,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.5700000000000003,3.14,3.14,4.0,0.22972972972972971,0.26,include,-21.625,-40.125,100.0,25.3936,95.0,22.55551,24.032673,0.12348686,2.0472403,0.6227715,13.0,Eastern South America Offshore,0.61854506,0.031454944610595725
TEXAS_PSM_RR01370,HAB_H5,grab,0.0,2.0,-21.7109,-40.1504,150.0,0.631578947,0.27,0.07,0.07,0.02,0.53,0.03,0.15,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.5100000000000002,3.0700000000000003,3.0700000000000003,3.5000000000000004,0.2222222222222222,0.27,include,-21.625,-40.125,150.0,25.3936,95.0,22.55551,24.032673,0.12348686,2.0472403,0.6227715,13.0,Eastern South America Offshore,0.61854506,0.01303389161059565
TEXAS_PSM_RR01371,HAB_H6,BC,0.0,2.0,-21.7398,-40.0888,400.0,0.636363636,0.28,0.08,0.08,0.02,0.51,0.04,0.13,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.5,3.05,3.05,4.0,0.2465753424657534,0.28,include,-21.625,-40.125,400.0,25.3936,95.0,22.55551,24.032673,0.12348686,2.0472403,0.6227715,13.0,Eastern South America Offshore,0.61854506,0.017818580610595713
TEXAS_PSM_RR01372,HAB_H7,BC,0.0,2.0,-21.7402,-40.0398,700.0,0.666666667,0.3,0.07,0.08,0.02,0.49,0.04,0.12,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.41,2.9400000000000004,2.9400000000000004,4.0,0.24285714285714285,0.3,include,-21.625,-40.125,700.0,25.3936,95.0,22.55551,24.032673,0.12348686,2.0472403,0.6227715,13.0,Eastern South America Offshore,0.61854506,0.048121611610595694
TEXAS_PSM_RR01373,HAB_H10,BC,0.0,2.0,-21.6233,-39.5956,1900.0,0.636363636,0.31,0.08,0.09,0.01,0.47,0.04,0.15,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.33,2.84,2.84,9.0,0.2608695652173913,0.31,include,-21.625,-39.625,1900.0,25.5949,200.0,17.83811,22.501387,0.0067429533,4.671787,1.1599687,13.0,Eastern South America Offshore,0.6023375,0.03402615640863038
TEXAS_PSM_RR01374,HAB_H11,BC,0.0,2.0,-21.6227,-39.0516,2500.0,0.652173913,0.3,0.08,0.1,0.01,0.46,0.04,0.16,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.3100000000000005,2.8100000000000005,2.8100000000000005,10.0,0.2753623188405797,0.3,include,-21.625,-39.125,2500.0,25.675,200.0,18.2824,22.857904,0.0036375374,3.595543,0.7340433,13.0,Eastern South America Offshore,0.60611093,0.04606298255718999
TEXAS_PSM_RR01375,HAB_H12,BC,0.0,2.0,-21.6184,-38.5413,3000.0,0.631578947,0.21,0.07,0.08,0.02,0.59,0.02,0.46,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.73,3.34,3.34,4.0,0.21794871794871795,0.21,include,-21.625,-38.625,3000.0,25.689,200.0,18.51469,23.012423,0.0031160614,3.5583236,0.699221,13.0,Eastern South America Offshore,0.6077464,0.023832524709197944
TEXAS_PSM_RR01376,HAB_I02,grab,0.0,2.0,-21.3836,-40.3289,50.0,0.631578947,0.26,0.07,0.07,0.03,0.54,0.02,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.54,3.1,3.1,2.3333333333333335,0.2328767123287671,0.26,include,-21.375,-40.375,50.0,25.28441,30.0,24.63391,25.086908,0.09495771,0.24098659,0.07372201,13.0,Eastern South America Offshore,0.6297034,0.001875544480773872
TEXAS_PSM_RR01377,HAB_I04,grab,0.0,2.0,-21.1534,-40.2689,100.0,0.65,0.27,0.07,0.07,0.03,0.53,0.03,0.16,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.54,3.1,3.1,2.3333333333333335,0.2328767123287671,0.27,include,-21.125,-40.375,100.0,25.43989,20.0,25.054691,25.372622,0.04480467,0.05116399,0.034504153,13.0,Eastern South America Offshore,0.6327275,0.01727249622344973
TEXAS_PSM_RR01378,HAB_I05,grab,0.0,2.0,-21.3848,-40.2534,150.0,0.631578947,0.27,0.07,0.07,0.02,0.54,0.03,0.16,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.5500000000000003,3.12,3.12,3.5000000000000004,0.2191780821917808,0.27,include,-21.375,-40.375,150.0,25.28441,30.0,24.63391,25.086908,0.09495771,0.24098659,0.07372201,13.0,Eastern South America Offshore,0.6297034,0.001875544480773872
TEXAS_PSM_RR01379,HAB_I06,BC,0.0,2.0,-21.2278,-40.2499,400.0,0.565217391,0.31,0.1,0.08,0.02,0.46,0.03,0.14,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.2800000000000002,2.77,2.77,4.0,0.28985507246376807,0.31,include,-21.125,-40.125,400.0,25.5944,35.0,24.82181,25.421963,0.046917435,0.28339538,0.095329255,13.0,Eastern South America Offshore,0.63324976,-0.06803236867407225
TEXAS_PSM_RR01380,HAB_I07,BC,0.0,2.0,-21.1872,-40.2149,700.0,0.619047619,0.34,0.08,0.08,0.02,0.45,0.03,0.16,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.22,2.6999999999999997,2.6999999999999997,4.0,0.2727272727272727,0.34,include,-21.125,-40.125,700.0,25.5944,35.0,24.82181,25.421963,0.046917435,0.28339538,0.095329255,13.0,Eastern South America Offshore,0.63324976,-0.014202140674072217
TEXAS_PSM_RR01381,HAB_I08,BC,0.0,2.0,-21.185,-40.1533,1000.0,0.619047619,0.31,0.08,0.08,0.01,0.48,0.04,0.12,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.35,2.87,2.87,8.0,0.24637681159420288,0.31,include,-21.125,-40.125,1000.0,25.5944,35.0,24.82181,25.421963,0.046917435,0.28339538,0.095329255,13.0,Eastern South America Offshore,0.63324976,-0.014202140674072217
TEXAS_PSM_RR01382,HAB_I09,BC,0.0,2.0,-21.1858,-40.0522,1300.0,0.636363636,0.33,0.08,0.08,0.02,0.45,0.04,0.11,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.2600000000000002,2.75,2.75,4.0,0.26865671641791045,0.33,include,-21.125,-40.125,1300.0,25.5944,35.0,24.82181,25.421963,0.046917435,0.28339538,0.095329255,13.0,Eastern South America Offshore,0.63324976,0.0031138763259277447
TEXAS_PSM_RR01383,HAB_I10,BC,0.0,2.0,-21.185,-39.6611,1900.0,0.636363636,0.32,0.08,0.09,0.01,0.45,0.04,0.16,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.25,2.74,2.74,9.0,0.26865671641791045,0.32,include,-21.125,-39.625,1900.0,25.72921,175.0,18.59049,22.916227,0.008359167,4.1785755,1.0280684,13.0,Eastern South America Offshore,0.60672826,0.02963538025125123
TEXAS_PSM_RR01384,HAB_I11,BC,0.0,2.0,-21.1883,-39.0843,2500.0,0.625,0.32,0.09,0.1,0.01,0.43,0.04,0.1,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.2,2.67,2.67,10.0,0.29850746268656714,0.32,include,-21.125,-39.125,2500.0,25.77939,175.0,19.061909,23.255405,0.0032940055,2.5573854,0.49078342,13.0,Eastern South America Offshore,0.61031824,0.014681756496429443
TEXAS_PSM_RR01385,HAB_I12,BC,0.0,2.0,-21.1875,-38.4481,3000.0,0.619047619,0.34,0.08,0.09,0.01,0.45,0.03,0.08,2018,Ceccopieri2018,,https://doi.org/10.1016/j.orggeochem.2018.10.009,2.21,2.69,2.69,9.0,0.2727272727272727,0.34,include,-21.125,-38.375,3000.0,25.81689,175.0,19.41539,23.466845,0.002763885,2.3448246,0.40980303,13.0,Eastern South America Offshore,0.61255616,0.006491459503692676
TEXAS_PSM_RR01386,POS363_128-15,MC,0.0,1.0,45.0782,29.7773,18.0,0.72826087,0.478043357,0.027793218,0.064480267,0.004446915,0.419677599,0.005558644,0.64,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,1.871039469,2.296275712,2.296275712,14.499999887562499,0.1853035138016243,0.478043357,exclude,45.125,29.875,20.0,14.539491,20.0,11.143709,13.29277,8.650793,2.5766811,2.6045475,6.0,Black Sea,0.50487053,0.22339033605682368
TEXAS_PSM_RR01387,POS363_177-10,MC,0.0,1.0,44.596,29.1905,22.0,0.423529412,0.46702454,0.025051125,0.01303681,0.002811861,0.489519427,0.002556237,0.4,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.027862984,2.519938648,2.519938648,4.6363636040330585,0.07673861006658732,0.46702454,include,44.625,29.125,20.0,13.771709,20.0,11.196791,12.875681,10.358226,3.2190757,3.154591,6.0,Black Sea,0.5004559,-0.07692650392788697
TEXAS_PSM_RR01388,POS363_110-2,MC,0.0,1.0,43.7102,29.8612,82.0,0.675,0.172335601,0.014739229,0.007936508,0.011337868,0.782312925,0.011337868,0.07,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,3.2392290210000003,4.032879814,4.032879814,0.7000000352800015,0.04109588993098142,0.172335601,include,43.625,29.875,80.0,14.86591,20.0,11.86341,13.898962,0.100393265,0.089495696,0.08996991,6.0,Black Sea,0.5112866,0.16371338367462163
TEXAS_PSM_RR01389,GeoB7614-1,MC,0.0,1.0,43.7133,29.9067,91.0,0.423076923,0.412138728,0.034682081,0.015028902,0.004624277,0.527745665,0.005780347,0.03,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.2127167639999996,2.7462427759999994,2.7462427759999994,3.2500003784375373,0.09242871165018676,0.412138728,include,43.625,29.875,90.0,14.86591,20.0,11.86341,13.898962,0.100393265,0.089495696,0.08996991,6.0,Black Sea,0.5112866,-0.08820969332537842
TEXAS_PSM_RR01390,GeoB11985,MC,0.0,1.0,44.7501,36.1666,95.0,0.416666667,0.388826816,0.031284916,0.012290503,0.004469274,0.557541899,0.005586592,0.06,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.321787708,2.8849161989999996,2.8849161989999996,2.7499998881250067,0.07861060376628044,0.388826816,include,44.875,36.125,95.0,14.82279,20.0,11.557691,13.538257,0.16019027,0.11616116,0.12255605,6.0,Black Sea,0.5074688,-0.09080215261822511
TEXAS_PSM_RR01391,POS363_168-3,MC,0.0,1.0,44.206,30.6815,118.0,0.419847328,0.410377358,0.035849057,0.016037736,0.005188679,0.527830189,0.004716981,0.13,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.213679246,2.746226416,2.746226416,3.0909092661157107,0.09680000043146242,0.410377358,include,44.125,30.625,125.0,14.94939,20.0,11.73561,13.904981,0.11358179,0.100539714,0.102320574,6.0,Black Sea,0.51135033,-0.09150300569064329
TEXAS_PSM_RR01392,GeoB7612-3,MC,0.0,1.0,43.67,30.0117,184.0,0.4,0.473940575,0.036531905,0.015586946,0.003896736,0.465172918,0.004870921,0.02,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,1.959571361,2.4296152,2.4296152,4.000000513250064,0.106481481428678,0.473940575,include,43.625,30.125,175.0,14.9505,20.0,11.870291,13.9716015,0.102658585,0.09192962,0.093305826,6.0,Black Sea,0.5120555,-0.11205551624298093
TEXAS_PSM_RR01393,GeoB11960,MC,0.0,1.0,42.0058,41.4666,523.0,0.433628319,0.408900084,0.026868178,0.012174643,0.004198153,0.543660789,0.004198153,0.04,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.255247691,2.803106633,2.803106633,2.899999833260008,0.07315340914377662,0.408900084,include,42.125,41.375,500.0,16.671791,25.0,11.1265,14.20929,0.2752194,0.109018296,0.13588296,6.0,Black Sea,0.51457125,-0.08094293048501588
TEXAS_PSM_RR01394,GeoB11983,MC,0.0,1.0,44.6601,35.7086,747.0,0.414141414,0.41165142,0.027924892,0.011555128,0.003370246,0.540683678,0.004814636,0.02,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.2431391419999995,2.788637455999999,2.788637455999999,3.4285710894694335,0.07283142588701413,0.41165142,include,44.625,35.625,750.0,14.919709,20.0,11.15379,13.45076,0.07975379,0.06578159,0.068653606,6.0,Black Sea,0.50654274,-0.09240132825234987
TEXAS_PSM_RR01395,POS363_167-5,MC,0.0,1.0,43.9813,31.5138,1336.0,0.371212121,0.907632924,0.009024682,0.004131782,0.000652387,0.07801457,0.000543656,0.05,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,0.333478311,0.41203653700000004,0.41203653700000004,6.333329756724152,0.14949970756355102,0.907632924,exclude,43.875,31.625,1350.0,15.09851,20.0,11.71021,14.008118,0.1098153,0.099079624,0.101915024,6.0,Black Sea,0.512442,-0.14122987175970458
TEXAS_PSM_RR01396,GeoB7621-1,MC,0.0,4.0,41.615,31.435,1714.0,0.417475728,0.413291796,0.031152648,0.01298027,0.004153686,0.533229491,0.005192108,0.04,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.2232606420000005,2.7616822410000004,2.7616822410000004,3.1250003009375287,0.08230088441425795,0.413291796,include,41.625,31.375,1700.0,15.42381,20.0,12.255791,14.395602,0.047335282,0.030261543,0.03452606,6.0,Black Sea,0.51654327,-0.09906754115740968
TEXAS_PSM_RR01397,GeoB7604-1,MC,0.0,1.0,42.9367,30.0317,1988.0,0.413793103,0.444553484,0.041707556,0.02060844,0.003925417,0.484298332,0.004906771,0.04,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,2.051521099,2.540726202,2.540726202,5.250000191062504,0.1192579503010151,0.444553484,include,42.875,30.125,2000.0,15.169391,25.0,10.6228,13.693182,0.065023415,0.0528318,0.05536328,6.0,Black Sea,0.5091086,-0.09531550000064087
TEXAS_PSM_RR01398,POS363_153-3,MC,0.0,1.0,45.6615,30.7335,33.0,0.49,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,45.625,30.625,35.0,14.16759,20.0,10.97369,12.992712,0.9023663,0.8815955,0.64465463,,,0.5016946,-0.01169461965560914
TEXAS_PSM_RR01399,POS363_157-3,MC,0.0,1.0,45.387,31.0808,44.0,0.33,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,45.375,31.125,45.0,14.3205,20.0,10.981509,13.103604,0.37042487,0.50285864,0.37373853,,,0.50286835,-0.1728683543205261
TEXAS_PSM_RR01400,POS363_158-5,MC,0.0,1.0,45.0175,31.3003,56.0,0.35,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,45.125,31.375,55.0,14.530991,20.0,11.226291,13.343363,0.19075218,0.20212814,0.1831603,,,0.505406,-0.1554060220718384
TEXAS_PSM_RR01401,POS363_125-4,MC,0.0,1.0,44.7002,30.3778,60.0,0.41,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,44.625,30.375,60.0,14.70219,20.0,11.5344095,13.614618,0.6867644,0.33627933,0.4508567,,,0.50827706,-0.09827705860137942
TEXAS_PSM_RR01402,POS363_111-5,MC,0.0,1.0,43.8963,29.6758,68.0,0.37,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,43.875,29.625,70.0,14.6509905,20.0,11.763209,13.691925,0.13448513,0.10254038,0.10574665,,,0.5090953,-0.13909531116485596
TEXAS_PSM_RR01403,POS363_120-5,MC,0.0,1.0,44.511,30.6822,91.0,0.43,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,44.625,30.625,90.0,14.775491,20.0,11.554291,13.67659,0.29626784,0.22946358,0.24747518,,,0.508933,-0.07893300771713258
TEXAS_PSM_RR01404,POS363_169-4,MC,2.0,4.0,44.258,30.4865,96.0,0.41,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,44.375,30.375,95.0,14.79431,20.0,11.6435,13.739126,0.28046924,0.18063992,0.21103163,,,0.5095949,-0.0995949172973633
TEXAS_PSM_RR01405,GeoB11986,MC,0.0,1.0,44.7668,36.0333,173.0,0.42,,,,,,,-999.0,2016,Kusch2016,,https://doi.org/10.1016/j.gca.2016.05.025,,,,,-999.0,-999.0,include,44.875,36.125,175.0,14.82279,20.0,11.557691,13.538257,0.16019027,0.11616116,0.12255605,,,0.5074688,-0.08746881961822511
